StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific,Q104,superstition,Q106,religious,Q108,superlative,Q110,political,exi_1,avl_1,inv_1,avd_1,mot_1,vul_1,surprise_1,att.surprise,sen_1,att.evi,jus_1,att.jus,bet_1,voluntarism_1,double_1,really_1,consider_1,predict_1,context_1,age,gen,race,thought,text
2025-12-29 09:06:21,2025-12-29 09:25:45,0,184.98.201.75,100,1164,1,2025-12-29 09:25:46,R_7riCD8Tvwz5KUbx,,,,,33.5038,-112.0253,anonymous,EN,1,5589c7cefdf99b18bd86cf31,,,,,4,I am one of the healthiest people on Earth.,,,3,88,88,8,85,95,97,3,93,1,88,1,93,88,11,99,94,86,21,42,2,2,1,I am one of the healthiest people on Earth.
2025-12-29 09:15:35,2025-12-29 09:25:48,0,80.47.142.204,100,613,1,2025-12-29 09:25:49,R_2qEcpPhIEFCtTPB,,,,,53.7668,-2.7217,anonymous,EN,1,66d8b1917c364ec10c95a0c6,,,4,"I wondered if I was really being kind because I was trying to be a Christian or just being seen as submissive by others. ",,,,,34,37,62,18,40,27,37,3,57,1,82,1,14,73,69,74,87,57,70,56,2,2,1,"I wondered if I was really being kind because I was trying to be a Christian or just being seen as submissive by others. "
2025-12-29 09:14:57,2025-12-29 09:25:52,0,66.176.147.212,100,655,1,2025-12-29 09:25:53,R_3l0Feg7aGpDVbm9,,,,,25.9912,-80.4056,anonymous,EN,1,655f96e689f922fe983fed35,4,Finding a four-leaf clover means good luck,,,,,,,15,77,73,0,19,10,0,3,35,1,62,1,0,100,47,38,12,27,63,31,1,5,1,Finding a four-leaf clover means good luck
2025-12-29 09:22:41,2025-12-29 09:26:28,0,80.43.11.95,100,227,1,2025-12-29 09:26:29,R_2ScnXdsmWx21R4S,,,,,53.3305,-3.415,anonymous,EN,1,5cab22cd68194f001511b2d6,4,"Breaking a mirror brings seven years of bad luck. ",,,,,,,,,,,,,,,30,2,,,,,,,64,,,,,,1,"Breaking a mirror brings seven years of bad luck. "
2025-12-29 09:21:00,2025-12-29 09:27:05,0,81.178.145.184,100,364,1,2025-12-29 09:27:05,R_838nvAQaxNTICbw,,,,,53.569,-2.5966,anonymous,EN,1,5c747244f33ac60001b7a9e2,,,4,are people born gay or choose to be gay,,,,,67,60,68,26,36,38,61,3,69,1,67,1,72,76,31,68,88,28,76,48,2,2,1,are people born gay or choose to be gay
2025-12-29 09:17:36,2025-12-29 09:27:06,0,81.102.195.147,100,570,1,2025-12-29 09:27:07,R_2n2wLFoP9dCXp3v,,,,,55.8505,-4.4443,anonymous,EN,1,62fbe44fdf4ca6bd21d3b164,4,The number four is bad.,,,,,,,99,0,22,18,0,12,0,3,56,1,38,1,0,23,91,37,38,29,62,38,1,5,1,The number four is bad.
2025-12-29 09:22:32,2025-12-29 09:28:18,0,82.68.2.139,100,345,1,2025-12-29 09:28:19,R_2CxnAnWYFSlBA6V,,,,,52.062,-0.8557,anonymous,EN,1,612fd7e2ff930c4ce9acfa4e,,,,,4,"My partner is the kindest, generous man i have ever met",,,100,0,0,100,100,100,100,3,25,1,67,1,100,100,0,100,100,71,0,55,1,2,1,"My partner is the kindest, generous man i have ever met"
2025-12-29 09:04:49,2025-12-29 09:28:27,0,82.19.66.15,100,1417,1,2025-12-29 09:28:27,R_8EF2BG5LmCd4CoO,,,,,55.9125,-4.2108,anonymous,EN,1,6767202a0793489cda4738d2,5,,4,sometimes I catch myself self think how many personalities we could be if we chose a different path in life and if we will be a better of us,,,,,84,24,57,20,93,43,94,3,32,1,88,1,75,84,19,86,64,95,82,31,2,4,1,sometimes I catch myself self think how many personalities we could be if we chose a different path in life and if we will be a better of us
2025-12-29 09:22:47,2025-12-29 09:28:35,0,75.118.23.131,100,347,1,2025-12-29 09:28:35,R_1mqvKpzeOViargl,,,,,41.3768,-81.8653,anonymous,EN,1,6040558e6700552508a8f9b5,4,If I walk under a ladder I'll have bad luck.,,,,,,,39,50,46,0,58,0,0,3,41,1,52,1,2,61,53,27,50,15,59,39,2,2,1,If I walk under a ladder I'll have bad luck.
2025-12-29 09:25:05,2025-12-29 09:28:37,0,172.56.187.3,100,212,1,2025-12-29 09:28:37,R_7JPhr1a4jNidIcu,,,,,34.1928,-118.4886,anonymous,EN,1,6787eeb21b4f7848f1047647,,,4,"Do on to others as you want done onto you ",,,,,48,59,73,33,50,59,50,3,50,1,57,1,41,66,39,58,63,39,40,39,2,3,1,"Do on to others as you want done onto you "
2025-12-29 09:12:08,2025-12-29 09:29:04,0,5.69.165.84,100,1015,1,2025-12-29 09:29:04,R_2OSMM4Rp3PNZVSe,,,,,51.4223,-0.1984,anonymous,EN,1,63f0ac76a8c1914f6f163539,,,,,4,My colleague was the most miserable person  i ever came across.,,,0,6,75,5,97,91,100,3,95,1,4,1,93,12,0,100,99,2,1,64,1,2,1,My colleague was the most miserable person  i ever came across.
2025-12-29 09:20:10,2025-12-29 09:29:12,0,90.206.63.206,100,542,1,2025-12-29 09:29:13,R_8jTgSUWT7vvuDPA,,,,,53.373,-3.1013,anonymous,EN,1,5ebc0abd2cc5f1054c82a0d7,,,,,4,my dog is the most caring pet ive ever had,,,17,50,76,100,100,100,100,3,25,1,100,1,100,100,0,100,100,64,0,44,2,2,1,my dog is the most caring pet ive ever had
2025-12-29 09:21:21,2025-12-29 09:29:16,0,107.122.225.90,100,474,1,2025-12-29 09:29:16,R_5OiRjckcSzOS3L8,,,,,36.0934,-95.8791,anonymous,EN,1,66e2f5bef170bd666f05dc8e,5,,,,4,I was looking at my wife this morning and thinking that she is the most beautiful woman in the world.,,,34,100,84,75,99,23,89,3,33,1,76,1,100,100,0,100,80,56,20,40,2,2,1,I was looking at my wife this morning and thinking that she is the most beautiful woman in the world.
2025-12-29 09:08:57,2025-12-29 09:29:19,0,176.35.129.188,100,1222,1,2025-12-29 09:29:20,R_2Li0CU2lZyirRjq,,,,,51.7822,-1.4851,anonymous,EN,1,66bcaeb4f6ddac8afc87c955,,,,,4,An ex girlfriend being the worst. From the way she treated me and the end of the relationship. My views on her afterwards were very negative,,,20,72,22,30,76,74,82,3,71,1,72,1,72,96,18,79,72,26,21,26,2,2,1,An ex girlfriend being the worst. From the way she treated me and the end of the relationship. My views on her afterwards were very negative
2025-12-29 09:08:39,2025-12-29 09:29:25,0,174.53.215.6,100,1245,1,2025-12-29 09:29:25,R_73kWohjvhs0U3FN,,,,,44.8328,-93.4396,anonymous,EN,1,6671d8bf6e4bc111961295a1,4,"If I don't keep something in the Exact Same Place all the time I am not using it, I will lose it and it will cause me trouble.",,,,,,,0,48,52,84,95,94,98,3,75,1,78,1,55,0,13,100,100,68,5,46,1,2,1,"If I don't keep something in the Exact Same Place all the time I am not using it, I will lose it and it will cause me trouble."
2025-12-29 09:20:28,2025-12-29 09:29:27,0,86.169.99.226,100,538,1,2025-12-29 09:29:27,R_2LCMNsx0d2B8xzO,,,,,53.774,-2.7057,anonymous,EN,1,5e5521580ee1b951df544c3c,4,I just have general superstitious thoughts about perceived events that could trigger bad luck such as walking under a ladder,,,,,5,,40,55,51,32,40,39,54,3,62,1,66,1,16,75,49,43,54,16,54,46,2,2,1,I just have general superstitious thoughts about perceived events that could trigger bad luck such as walking under a ladder
2025-12-29 09:08:38,2025-12-29 09:29:34,0,72.229.105.4,100,1256,1,2025-12-29 09:29:35,R_3aBPNLDLz1wcxON,,,,,41.534,-74.0492,anonymous,EN,1,5fc3d41149c0c8728f07b95b,,,,,4,My brother is the most selfish person ever.,,,24,78,48,76,82,73,84,3,36,1,7,1,88,0,22,74,30,68,27,34,2,2,1,My brother is the most selfish person ever.
2025-12-29 09:24:07,2025-12-29 09:30:24,0,104.187.179.48,100,376,1,2025-12-29 09:30:25,R_6GFz8DhhwzPb46l,,,,,35.046,-81.981,anonymous,EN,1,605b2bf31b0e511dbb03e8b5,4,"I believe that if I buy a lottery ticket scratch off and give it to my dad to scratch off, it will win because he is lucky and I am not.",,,,,,,0,100,100,64,92,100,100,3,66,1,67,1,100,9,0,100,78,100,0,38,1,2,1,"I believe that if I buy a lottery ticket scratch off and give it to my dad to scratch off, it will win because he is lucky and I am not."
2025-12-29 09:21:12,2025-12-29 09:30:43,0,86.147.236.97,100,570,1,2025-12-29 09:30:43,R_8RwooyGMqLIBo7f,,,,,52.8001,0.5491,anonymous,EN,1,5e9fd8c26fae5918240e617e,,,4,Despite a recent misfortune I resolved to keep my faith which has been sorely tried in the past few months.  I found myself wavering but som,,,,,100,0,0,100,0,98,25,3,92,1,100,1,100,100,38,100,80,98,100,84,2,2,1,Despite a recent misfortune I resolved to keep my faith which has been sorely tried in the past few months.  I found myself wavering but som
2025-12-29 09:22:43,2025-12-29 09:30:55,0,205.156.84.237,100,491,1,2025-12-29 09:30:56,R_1nwp2ldkiThA68I,,,,,37.751,-97.822,anonymous,EN,1,659aaea375eef229eb250614,,,,,4,My coworker is crazy because she tries to get me in trouble with our manager for no reason.,,,30,33,40,27,92,34,80,3,60,2,,,100,,18,100,100,78,5,,,,1,My coworker is crazy because she tries to get me in trouble with our manager for no reason.
2025-12-29 09:09:03,2025-12-29 09:31:45,0,174.205.97.187,100,1362,1,2025-12-29 09:31:46,R_1PGK3q0KKx45RLm,,,,,32.246,-110.9177,anonymous,EN,1,6522387d2f89e98982a7f577,,,,,,,4,"I have thought that our screwed up government should just be abolished and we should start over again. I know it's a crazy thought, ",78,17,22,84,22,29,14,3,27,1,72,1,19,80,75,14,70,36,62,68,1,2,1,"I have thought that our screwed up government should just be abolished and we should start over again. I know it's a crazy thought, "
2025-12-29 09:22:19,2025-12-29 09:32:00,0,68.134.219.130,100,581,1,2025-12-29 09:32:01,R_78PUskDWjysQWVX,,,,,38.9512,-76.4944,anonymous,EN,1,55abb1a5fdf99b501fab62e3,,,,,4,My wife is the most compassionate person I know.,,,0,100,91,0,100,89,100,3,24,1,100,1,100,84,0,100,100,100,0,82,2,2,1,My wife is the most compassionate person I know.
2025-12-29 09:22:02,2025-12-29 09:32:06,0,31.127.174.120,100,603,1,2025-12-29 09:32:06,R_8sQs0lURsfnbWox,,,,,52.5289,-1.8533,anonymous,EN,1,5edfd24f21501a2e9bfcbc3b,5,,5,,4,I thought that my boss was very understanding while encouraging staff to think for themselves,,,17,80,83,36,79,75,77,3,71,1,88,1,85,90,0,84,38,55,24,77,2,2,1,I thought that my boss was very understanding while encouraging staff to think for themselves
2025-12-29 09:24:30,2025-12-29 09:32:08,0,90.247.205.95,100,458,1,2025-12-29 09:32:09,R_24NRdnYEs9DbPWl,,,,,52.454,-0.112,anonymous,EN,1,5a70b6b882968f0001a6b12f,,,,,,,4,"I am no longer sure we can be trusted with democracy, maybe a lot of the population can't handle the responsibility",36,63,64,16,68,14,15,3,82,1,71,1,41,44,84,56,85,18,68,52,1,2,1,"I am no longer sure we can be trusted with democracy, maybe a lot of the population can't handle the responsibility"
2025-12-29 09:14:07,2025-12-29 09:32:30,0,172.59.213.201,100,1102,1,2025-12-29 09:32:30,R_63er8sEYvH2cJc8,,,,,40.7886,-74.1634,anonymous,EN,1,67bcdb18c5a07dca6589a461,,,4,I sometimes have the thought of the judgement of evil doers how they will be full of regret when the world ends and they will be condemned.,,,5,,14,83,100,100,100,68,100,3,8,1,78,1,100,100,11,100,41,71,25,30,2,2,1,I sometimes have the thought of the judgement of evil doers how they will be full of regret when the world ends and they will be condemned.
2025-12-29 09:26:40,2025-12-29 09:32:39,0,90.202.194.153,100,359,1,2025-12-29 09:32:40,R_2Rt0zMcKRDHH3UK,,,,,52.9696,-1.3159,anonymous,EN,1,669b9cae8f4c91285f2219d7,,,,,4,My husband is the funniest person in the world,,,90,25,4,10,16,9,0,3,13,1,10,1,3,91,73,0,6,0,88,68,1,2,1,My husband is the funniest person in the world
2025-12-29 09:15:06,2025-12-29 09:32:43,0,107.138.80.173,100,1057,1,2025-12-29 09:32:44,R_6twZd9GW6vWvENe,,,,,37.7007,-97.4383,anonymous,EN,1,5cc4d401cf4449000192a300,5,,,,4,I have a friend who is always there for me (no matter what) and I often have the thought that they are the best.,,,28,34,34,20,89,24,32,3,62,1,65,1,100,86,14,84,35,62,44,34,3,2,1,I have a friend who is always there for me (no matter what) and I often have the thought that they are the best.
2025-12-29 09:28:25,2025-12-29 09:32:48,0,152.130.7.201,100,262,1,2025-12-29 09:32:48,R_12gtq9a2mu7yWoK,,,,,29.6138,-82.386,anonymous,EN,1,667739883f153eea5dcb391c,,,4,That religion is a cult and only used to employ power over others,,,,,0,56,100,0,96,93,100,3,100,1,100,1,100,100,0,100,100,60,0,43,2,2,1,That religion is a cult and only used to employ power over others
2025-12-29 09:25:29,2025-12-29 09:33:14,0,86.141.11.225,100,465,1,2025-12-29 09:33:14,R_2F5InybSWYenP7C,,,,,51.3193,-2.2043,anonymous,EN,1,5d8cef3c28e183001a335ab0,,,4,If this turns out ok then thank you God,,,,,100,0,0,50,7,0,0,3,37,1,0,1,0,88,100,16,84,0,92,38,1,2,1,If this turns out ok then thank you God
2025-12-29 09:26:54,2025-12-29 09:33:40,0,174.108.69.0,100,405,1,2025-12-29 09:33:40,R_1KebKZWd58PbRFT,,,,,35.0221,-80.5318,anonymous,EN,1,650b03136ab3d4c832d98b71,4,"If I knock on wood, I will avoid having bad luck.",,,,,,,0,97,95,1,3,0,6,3,98,1,4,1,1,99,93,0,4,2,7,32,2,2,1,"If I knock on wood, I will avoid having bad luck."
2025-12-29 09:16:34,2025-12-29 09:34:09,0,45.134.95.169,100,1054,1,2025-12-29 09:34:09,R_5tLGWNytA3Vl2FN,,,,,37.751,-97.822,anonymous,EN,1,68274db11bfba8a021477782,4,If I do not pray when I wake up or before I start my day I will have a bad day full of bad lucks,,,,,,,18,33,73,21,65,91,76,3,80,1,95,1,87,89,33,99,97,96,66,59,1,4,1,If I do not pray when I wake up or before I start my day I will have a bad day full of bad lucks
2025-12-29 09:28:43,2025-12-29 09:34:20,0,174.226.56.45,100,337,1,2025-12-29 09:34:20,R_6EoreYBOiCBV1Qy,,,,,41.1928,-73.2389,anonymous,EN,1,5ff591cba89e1b000bfb9852,,,,,4,"My boss is the best boss I have ever had. ",,,78,86,83,30,85,100,100,3,78,1,100,1,100,72,17,100,92,85,0,39,2,2,1,"My boss is the best boss I have ever had. "
2025-12-29 09:30:36,2025-12-29 09:34:37,0,170.115.248.7,100,240,1,2025-12-29 09:34:37,R_1S93u24BR0F9Ban,,,,,40.0172,-75.0883,anonymous,EN,1,6630dd028d96032f34c66827,,,,,,,4,We need to deport at least 50 million people from the USA,75,68,53,44,55,83,72,3,44,1,96,1,89,90,16,99,90,55,6,35,2,5,1,We need to deport at least 50 million people from the USA
2025-12-29 09:20:53,2025-12-29 09:34:46,0,73.218.218.242,100,833,1,2025-12-29 09:34:46,R_52A7OU0DBx1mYX6,,,,,42.2796,-71.1282,anonymous,EN,1,66734ebf5b2965777d3305fe,,,,,4,"Exceeding the minimal amount of human error acceptable, neighborhood postal carrier worst at their job duties.",5,,30,69,57,50,62,42,57,3,66,1,62,1,43,59,59,43,61,50,50,57,2,5,1,"Exceeding the minimal amount of human error acceptable, neighborhood postal carrier worst at their job duties."
2025-12-29 09:26:56,2025-12-29 09:35:27,0,92.21.57.167,100,510,1,2025-12-29 09:35:27,R_8fDuPj25kUEXQmt,,,,,57.1626,-2.1518,anonymous,EN,1,67fbe9a435667f13b9bb1371,,,,,4,"I always think of my children, adult and teen, as the most cute beings ever. The way they talk, walk, act. I am very proud of them.",5,,0,100,0,0,100,100,100,3,0,1,100,1,50,100,0,100,0,48,0,58,1,9,1,"I always think of my children, adult and teen, as the most cute beings ever. The way they talk, walk, act. I am very proud of them."
2025-12-29 09:24:21,2025-12-29 09:35:36,0,81.179.66.222,100,675,1,2025-12-29 09:35:37,R_24HN2g0OTC5WVZu,,,,,53.7668,-2.7217,anonymous,EN,1,62d6d77df59450e545fb22f6,4,Not to brush the floor when someone is travelling by plane,5,,5,,5,,100,0,0,87,71,87,0,3,60,1,0,1,0,100,0,0,0,0,0,38,1,5,1,Not to brush the floor when someone is travelling by plane
2025-12-29 09:10:34,2025-12-29 09:35:48,0,172.56.208.39,100,1514,1,2025-12-29 09:35:48,R_1ND3RM85gEmQeux,,,,,36.102,-115.1447,anonymous,EN,1,65612a45629022b7c905ef6c,,,4,"There is a higher power, God and his Son The Lord Jesus. They are both amazing and  encourage all of us to do better and think better.",,,,,0,100,50,50,0,100,0,3,0,1,100,1,100,100,0,100,70,80,0,49,1,4,1,"There is a higher power, God and his Son The Lord Jesus. They are both amazing and  encourage all of us to do better and think better."
2025-12-29 09:14:34,2025-12-29 09:35:50,0,98.175.167.207,100,1276,1,2025-12-29 09:35:51,R_5nVG8Hz1Ev0tht4,,,,,38.8879,-77.4448,anonymous,EN,1,67291fecd7b792dbe483dc89,4,I won at gambling and wore the same clothes and underwear hoping to win again.,,,5,,5,,83,4,14,19,31,69,8,3,73,1,13,1,34,14,92,8,8,3,11,42,2,5,1,I won at gambling and wore the same clothes and underwear hoping to win again.
2025-12-29 09:26:40,2025-12-29 09:36:14,0,99.151.38.13,100,573,1,2025-12-29 09:36:14,R_1DoQlsDsbWhEvuE,,,,,30.4421,-97.6339,anonymous,EN,1,694163cd8dce97079e97bd07,,,4,is there actually a heaven and a hell,,,,,98,0,1,0,88,19,7,3,79,1,34,1,25,88,90,40,100,8,76,42,1,4,1,is there actually a heaven and a hell
2025-12-29 09:21:26,2025-12-29 09:36:16,0,107.77.196.151,100,889,1,2025-12-29 09:36:16,R_5dU4KEQUjrDBH0Z,,,,,33.1494,-96.828,anonymous,EN,1,57439a4354636a000d78639a,,,,,,,4,"We should do away with the political party system and restructure the supreme Court completely ",35,22,31,38,69,26,65,3,82,1,84,1,72,72,18,78,78,30,66,37,1,2,1,"We should do away with the political party system and restructure the supreme Court completely "
2025-12-29 09:26:49,2025-12-29 09:36:22,0,205.220.46.181,100,573,1,2025-12-29 09:36:22,R_77PTeWbPrJuvT0u,,,,,42.3574,-71.0618,anonymous,EN,1,5c376ea0eecc440001c58889,,,,,,,4,"We should do away with the electoral college system. ",9,100,66,31,73,72,17,3,90,1,100,1,0,100,6,100,100,0,49,47,2,2,1,"We should do away with the electoral college system. "
2025-12-29 09:23:22,2025-12-29 09:37:06,0,77.97.202.6,100,823,1,2025-12-29 09:37:06,R_22P6zASIHggYddD,,,,,55.9495,-3.1983,anonymous,EN,1,5c762ce8eda5da001662be0b,,,5,,4,she's the prettiest person i've seen,,,0,86,38,70,59,90,12,3,37,1,69,1,100,0,0,100,86,0,0,30,2,9,1,she's the prettiest person i've seen
2025-12-29 09:33:02,2025-12-29 09:37:51,0,86.28.94.34,100,289,1,2025-12-29 09:37:52,R_2CIj8oY3mslzibX,,,,,53.7881,-1.6008,anonymous,EN,1,677841f94ba2c8fc558e6171,,,4,People's actions have consequences in the afterlife.,,,,,83,0,17,6,10,0,2,3,67,1,27,1,5,90,65,65,13,35,88,28,2,2,1,People's actions have consequences in the afterlife.
2025-12-29 09:25:10,2025-12-29 09:38:42,0,217.39.104.181,100,811,1,2025-12-29 09:38:43,R_8QLx8yfigNEXEbz,,,,,50.6263,-3.3205,anonymous,EN,1,5ef7783026861249d8eb58ef,,,,,4,"Thought is that my partner is the most compassionate, generous person I've met.",,,77,66,29,94,97,88,100,3,32,1,8,1,100,100,0,100,100,100,3,56,2,2,1,"Thought is that my partner is the most compassionate, generous person I've met."
2025-12-29 09:35:50,2025-12-29 09:39:06,0,31.126.79.230,100,195,1,2025-12-29 09:39:06,R_8YwTYwSJK58BAzY,,,,,51.2476,-0.7672,anonymous,EN,1,5e787106a9d3b53ee4281eb1,,,,,,,4,we should ban immigration,69,36,15,2,13,2,2,3,77,1,71,1,0,95,100,5,6,2,71,24,1,2,1,we should ban immigration
2025-12-29 09:30:03,2025-12-29 09:39:07,0,65.30.231.100,100,544,1,2025-12-29 09:39:08,R_1HYqsOUbIboeQf9,,,,,42.6928,-88.0371,anonymous,EN,1,5ac1209968b65b00018d301d,,,4,"There has to be life after death. ",,,,,11,1,2,4,4,76,99,3,0,1,95,1,82,100,0,100,99,0,8,43,1,2,1,"There has to be life after death. "
2025-12-29 09:31:52,2025-12-29 09:39:33,0,172.59.243.97,100,460,1,2025-12-29 09:39:33,R_6pWGKDhnbvbPad6,,,,,40.0471,-82.9709,anonymous,EN,1,677968daf8dc4ddeecc53a73,,,,,,,4,Welfare should be abolished in favor of private charities and non profits.,38,41,65,52,51,48,60,3,71,1,81,1,60,81,26,75,70,8,33,51,1,2,1,Welfare should be abolished in favor of private charities and non profits.
2025-12-29 09:28:43,2025-12-29 09:40:36,0,172.58.165.148,100,712,1,2025-12-29 09:40:36,R_70mZA9z7wqBPfqh,,,,,41.8835,-87.6305,anonymous,EN,1,67e830bb6eaebc236b9cd37e,4,If I say something out loud there is a greater chance that will make it come true.,,,,,5,,7,7,90,84,69,68,75,3,58,1,73,1,3,99,28,73,87,11,32,63,1,2,1,If I say something out loud there is a greater chance that will make it come true.
2025-12-29 09:32:26,2025-12-29 09:42:18,0,167.98.162.100,100,591,1,2025-12-29 09:42:18,R_8B43RAfzfqKUrct,,,,,51.3904,-0.0992,anonymous,EN,1,5e6ce118673e50000c303890,,,5,,4,"I think that my wife is the most wonderful person I know. She looks after me and our children. She is genuinely caring and is selfless to a ",5,,19,28,30,86,86,73,100,3,25,1,82,1,91,71,0,100,57,60,17,61,2,2,1,"I think that my wife is the most wonderful person I know. She looks after me and our children. She is genuinely caring and is selfless to a "
2025-12-29 09:35:11,2025-12-29 09:43:02,0,96.248.34.55,100,470,1,2025-12-29 09:43:02,R_1EZs3BY3Am1xyxY,,,,,41.534,-74.0492,anonymous,EN,1,67188bb39b1fab4cf51cc79b,,,,,,,4,"Donald Trump is a terrible president and person, and he needs to be put out of power.",0,100,100,0,100,100,100,3,100,1,100,1,100,100,0,100,100,100,0,27,1,4,1,"Donald Trump is a terrible president and person, and he needs to be put out of power."
2025-12-29 09:36:31,2025-12-29 09:43:10,0,23.245.196.158,100,399,1,2025-12-29 09:43:10,R_5YQas2TeTP1e1PQ,,,,,40.189,-83.0063,anonymous,EN,1,602b3ed14ae791260d6d12c5,,,,,,,4,We need to make radical changes to help the earth.  Implament heavy taxes on polluting industries that arent carbon neutral.,10,100,73,43,94,100,100,3,41,1,100,1,100,100,0,100,100,61,5,36,2,2,1,We need to make radical changes to help the earth.  Implament heavy taxes on polluting industries that arent carbon neutral.
2025-12-29 09:28:59,2025-12-29 09:43:14,0,92.21.157.110,100,855,1,2025-12-29 09:43:15,R_2MzdkQOw4TCBvHi,,,,,53.4495,-2.6171,anonymous,EN,1,5bb4cfa1a2eb7f00015d52cd,,,,,4,I have thought how my Husband is very friendly and approachable and outgoing.,,,0,100,70,50,9,100,100,3,42,1,99,1,100,5,0,100,0,1,0,60,1,2,1,I have thought how my Husband is very friendly and approachable and outgoing.
2025-12-29 09:31:04,2025-12-29 09:44:01,0,176.250.41.127,100,776,1,2025-12-29 09:44:01,R_8qDuWkoUmbOh0GG,,,,,53.9951,-1.1626,anonymous,EN,1,5be1b59a8425f6000141b942,,,,,4,When my daughter gave a free meal to a homeless man.I thought this was a act of good.,,,69,78,70,100,77,98,100,3,0,1,72,1,100,100,0,100,100,84,0,59,2,2,1,When my daughter gave a free meal to a homeless man.I thought this was a act of good.
2025-12-29 09:14:02,2025-12-29 09:44:05,0,67.165.179.16,100,1802,1,2025-12-29 09:44:05,R_5dm31eOlzklBvj8,,,,,41.9025,-87.6726,anonymous,EN,1,671b277a6d04904df5f9503b,,,,,,,4,I think we should have universal health care and a universal basic income,19,75,74,26,79,33,79,3,88,1,94,1,66,41,17,79,95,41,65,34,2,2,1,I think we should have universal health care and a universal basic income
2025-12-29 09:29:09,2025-12-29 09:44:27,0,174.198.5.13,100,918,1,2025-12-29 09:44:28,R_7coSYsOYufe7sJC,,,,,40.0764,-75.1678,anonymous,EN,1,5f16f559325a640008bb9a07,,,,,,,4,Republicans should be jailed,75,23,74,35,25,76,74,3,28,1,69,2,77,64,74,,71,65,,,,,1,Republicans should be jailed
2025-12-29 09:35:42,2025-12-29 09:44:36,0,72.194.231.136,100,533,1,2025-12-29 09:44:36,R_5alC7OPGG0AXeFh,,,,,33.5038,-112.0253,anonymous,EN,1,5e121701dc79bd8a1a22ca99,,,,,,,4,We should overhaul the welfare program to make sure that only legal  citizens are on it and that able citizen s are on it temporarily.,93,88,91,27,87,17,100,3,28,1,78,1,57,73,0,100,74,31,63,55,1,2,1,We should overhaul the welfare program to make sure that only legal  citizens are on it and that able citizen s are on it temporarily.
2025-12-29 09:39:57,2025-12-29 09:45:05,0,71.69.172.138,100,307,1,2025-12-29 09:45:05,R_7D8pNN1cR8ioBdn,,,,,35.7622,-78.6016,anonymous,EN,1,6352c60b4a9850783773f265,,,4,i wonder why people never leave their religion when it doent make them happy anymore,,,,,35,50,54,0,50,44,31,3,50,1,91,1,20,100,21,92,66,7,35,50,2,4,1,i wonder why people never leave their religion when it doent make them happy anymore
2025-12-29 09:37:50,2025-12-29 09:45:39,0,23.28.226.93,100,469,1,2025-12-29 09:45:40,R_5MS5lJjvnjB5SpV,,,,,33.0273,-80.1768,anonymous,EN,1,65dcab9175b11bf09c3c54a1,4,My grandmother passed along a superstition about having a man be the first person to walk into my home on new years day every year.,,,,,,,92,9,6,0,0,7,0,3,0,1,18,1,0,100,92,0,1,0,0,53,1,4,1,My grandmother passed along a superstition about having a man be the first person to walk into my home on new years day every year.
2025-12-29 09:39:01,2025-12-29 09:45:47,0,47.195.106.90,100,405,1,2025-12-29 09:45:48,R_6LRw0uAmA467xMh,,,,,27.4067,-82.5314,anonymous,EN,1,5d55d43e25dd4c00174122dc,4,knock on wood,,,,,,,55,0,50,46,0,51,14,3,68,1,75,1,0,41,70,59,0,0,20,50,2,2,1,knock on wood
2025-12-29 09:40:47,2025-12-29 09:46:53,0,107.77.217.35,100,365,1,2025-12-29 09:46:54,R_308NfR1a3vkc8Ff,,,,,29.6731,-95.5856,anonymous,EN,1,6342679e9890a58b5f8d2965,5,,5,,4,My best friend is the best person.,5,,42,59,60,40,64,66,70,3,30,1,55,1,40,68,18,60,32,59,23,23,2,2,1,My best friend is the best person.
2025-12-29 09:25:07,2025-12-29 09:46:54,0,161.8.172.196,100,1306,1,2025-12-29 09:46:54,R_5svRFQQRIl3UQ5b,,,,,37.751,-97.822,anonymous,EN,1,6838df8389ee2a2823f6964a,,,,,4,my parents mean the world to me,,,50,58,3,0,0,97,96,3,50,1,100,1,100,99,0,100,100,74,56,22,1,4,1,my parents mean the world to me
2025-12-29 09:43:58,2025-12-29 09:47:29,0,86.181.191.8,100,211,1,2025-12-29 09:47:30,R_2mIonQb0UiGfxFT,,,,,50.4163,-5.0768,anonymous,EN,1,5641193817bdbe00122a0f23,4,I shouldn't walk under that ladder,,,,,5,,41,67,74,62,30,38,38,3,67,1,61,1,31,92,62,57,29,41,28,38,1,2,1,I shouldn't walk under that ladder
2025-12-29 09:39:15,2025-12-29 09:48:28,0,81.103.167.3,100,553,1,2025-12-29 09:48:29,R_82RtrDdq77fkEoZ,,,,,51.3703,0.0137,anonymous,EN,1,626285ad898d0ce84c5e1184,4,"I often think that certain clothes i wear may be lucky so are these are pair of ""lucky socks"" if i have got an important event that  day",,,,,,,9,8,6,23,19,64,2,3,18,1,12,1,4,66,62,20,84,69,38,54,2,2,1,"I often think that certain clothes i wear may be lucky so are these are pair of ""lucky socks"" if i have got an important event that  day"
