Submission id,pid,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Authenticity check: QID128,Authenticity check: QID129,Authenticity check: QID130,Authenticity check: QID131,Authenticity check: QID1717414298,Authenticity check: QID7
6991fcafc1dd68de738cf434,667e27322e43770fb9f2bb8c,APPROVED,Not Applicable,2026-02-15T17:04:50.855000Z,2026-02-15T17:07:24.037000Z,2026-02-15T18:43:13.805000Z,2026-02-15T17:07:24.434735Z,154,CPSEFESE,1561,29,Female,White,United States,United States,United States,English,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcb0e81e48dc4d33a0c4,64ef5620f0a6cf6a9568a4b4,APPROVED,Not Applicable,2026-02-15T17:04:56.943000Z,2026-02-15T17:09:23.860000Z,2026-02-15T18:44:32.116000Z,2026-02-15T17:09:24.264162Z,267,CPSEFESE,5438,50,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcb17d1e90d4e077cae0,660eab035821349c9d01e870,APPROVED,Not Applicable,2026-02-15T17:04:54.688000Z,2026-02-15T17:11:27.528000Z,2026-02-15T18:44:32.386000Z,2026-02-15T17:11:27.965912Z,393,CPSEFESE,3570,59,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcb1ba7731a505abe753,6952c874bffb3b875800a61c,APPROVED,Not Applicable,2026-02-15T17:04:56.731000Z,2026-02-15T17:11:21.461000Z,2026-02-15T18:44:32.681000Z,2026-02-15T17:11:21.874667Z,385,CPSEFESE,712,45,Male,White,United States,United States,United States,English,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcb2ffbb465c3be017f0,698faee4cd3d9de163e1f171,APPROVED,Not Applicable,2026-02-15T17:04:54.034000Z,2026-02-15T17:06:31.036000Z,2026-02-15T18:44:32.932000Z,2026-02-15T17:06:31.506218Z,98,CPSEFESE,8,22,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcb387a4b56b2c216631,5fb865ade47b465ad43580d9,APPROVED,Not Applicable,2026-02-15T17:04:57.584000Z,2026-02-15T17:17:48.990000Z,2026-02-15T18:44:33.210000Z,2026-02-15T17:20:07.893138Z,772,CPSEFESE,5272,41,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fcb3d0123d112f0eab32,6671e82cc1fa43aced1c799a,APPROVED,Not Applicable,2026-02-15T17:04:54.009000Z,2026-02-15T17:09:54.421000Z,2026-02-15T18:43:14.087000Z,2026-02-15T17:09:54.899156Z,301,CPSEFESE,2400,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,N/A,N/A,Pass,N/A,N/A,N/A
6991fcb5b64de98d913afff9,5ffb8c5b60571908f3ac19fa,APPROVED,Not Applicable,2026-02-15T17:05:03.167000Z,2026-02-15T17:09:13.891000Z,2026-02-15T18:44:33.478000Z,2026-02-15T17:09:14.325034Z,251,CPSEFESE,16935,44,Male,White,United States,United States,United States,English,No,Part-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fcb5cecd1723d23ed487,67e7cfd17a7062da8a273fbf,APPROVED,Not Applicable,2026-02-15T17:11:16.351000Z,2026-02-15T17:21:20.930000Z,2026-02-15T18:43:14.343000Z,2026-02-15T17:21:21.321621Z,605,CPSEFESE,1344,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcb6f08045930c85b238,59d3ef2c078dbe000195117f,APPROVED,Not Applicable,2026-02-15T17:06:12.690000Z,2026-02-15T17:10:21.755000Z,2026-02-15T18:43:14.589000Z,2026-02-15T17:10:22.145023Z,250,CPSEFESE,7225,51,Female,White,Ireland,United Kingdom,Ireland,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcb7adb72b1e64889bd4,696125abb83cbbfa966d0e64,APPROVED,Not Applicable,2026-02-15T17:05:00.124000Z,2026-02-15T17:13:03.189000Z,2026-02-15T18:43:14.844000Z,2026-02-15T17:13:03.607411Z,484,CPSEFESE,189,58,Female,White,United States,United States,United States,English,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcb7d19584c62177073f,59fc8a30087f2e0001ead66d,APPROVED,Not Applicable,2026-02-15T17:05:02.322000Z,2026-02-15T17:11:02.192000Z,2026-02-15T18:43:15.105000Z,2026-02-15T17:11:02.696134Z,360,CPSEFESE,2642,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),N/A,N/A,Pass,N/A,Pass,N/A
6991fcb9bf1d2ec11f35cff3,691dc31aad99081ff5328f5e,APPROVED,Not Applicable,2026-02-15T17:05:01.896000Z,2026-02-15T17:09:40.338000Z,2026-02-15T18:44:33.873000Z,2026-02-15T17:09:40.745880Z,279,CPSEFESE,104,35,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),N/A,N/A,N/A,Pass,N/A,N/A
6991fcba88023e7d772baf68,58404fd8ad98e40001ce915f,APPROVED,Not Applicable,2026-02-15T17:05:03.887000Z,2026-02-15T17:10:21.266000Z,2026-02-15T18:43:15.333000Z,2026-02-15T17:10:21.697805Z,318,CPSEFESE,8393,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,N/A,N/A,N/A
6991fcbe2779ddbe26f3934d,67797c48163f306505b530b5,APPROVED,Not Applicable,2026-02-15T17:10:06.099000Z,2026-02-15T17:15:02.067000Z,2026-02-15T18:43:15.574000Z,2026-02-15T17:15:02.498545Z,296,CPSEFESE,164,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcc0531252fe1d08e260,60b9689dc626572895cb801b,APPROVED,Not Applicable,2026-02-15T17:05:09.512000Z,2026-02-15T17:08:06.021000Z,2026-02-15T18:43:15.834000Z,2026-02-15T17:08:06.392838Z,177,CPSEFESE,3374,44,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,N/A,N/A,N/A,N/A,N/A
6991fcc0695b431510b7541b,663af31736aa8068ece7b8de,APPROVED,Not Applicable,2026-02-15T17:05:08.841000Z,2026-02-15T17:07:33.252000Z,2026-02-15T18:44:34.277000Z,2026-02-15T17:07:33.660492Z,145,CPSEFESE,253,23,Male,White,United States,United States,United States,English,Yes,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcc0e938677fd834d7ff,5ea8c40504081a31ebd22b41,APPROVED,Not Applicable,2026-02-15T17:05:09.872000Z,2026-02-15T17:08:01.349000Z,2026-02-15T18:43:16.142000Z,2026-02-15T17:08:01.736290Z,172,CPSEFESE,3121,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,N/A,N/A,N/A,Pass,N/A
6991fcc1518dd7c487fb2dfa,698d1cfcd88915d5d855afdc,APPROVED,Not Applicable,2026-02-15T17:05:10.350000Z,2026-02-15T17:10:39.615000Z,2026-02-15T18:44:34.650000Z,2026-02-15T17:10:40.052204Z,330,CPSEFESE,8,43,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,Pass
6991fcc1f7e3997b7a7ae033,60a265fa5eb65e4e5caf297c,APPROVED,Not Applicable,2026-02-15T17:05:09.688000Z,2026-02-15T17:06:27.913000Z,2026-02-15T18:44:34.922000Z,2026-02-15T17:06:28.344955Z,79,CPSEFESE,2275,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,N/A,N/A,N/A
6991fcc37aeb7969d2ec279c,696408926149867c68c04739,APPROVED,Not Applicable,2026-02-15T17:05:13.963000Z,2026-02-15T17:10:49.602000Z,2026-02-15T18:44:35.191000Z,2026-02-15T17:10:49.993204Z,336,CPSEFESE,535,62,Male,Asian,Japan,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,N/A,N/A,N/A,Pass,N/A
6991fcc43cf606235513af1e,6991275b3ca25d3990b9a9b9,APPROVED,Not Applicable,2026-02-15T17:05:14.212000Z,2026-02-15T17:14:07.598000Z,2026-02-15T18:44:35.456000Z,2026-02-15T17:14:08.075477Z,534,CPSEFESE,1,30,Male,Black,United States,United States,DATA_EXPIRED,English,No,Part-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fcc4d9f3c5af0702f796,5dd1dc9110420023be388e5d,APPROVED,Not Applicable,2026-02-15T17:05:13.419000Z,2026-02-15T17:07:54.240000Z,2026-02-15T18:43:16.431000Z,2026-02-15T17:07:54.636176Z,161,CPSEFESE,11150,49,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,N/A,N/A,N/A,Pass,N/A
6991fcc5096c27eb90683e65,69381b6e1ec80567ae93569e,APPROVED,Not Applicable,2026-02-15T17:05:12.534000Z,2026-02-15T17:08:14.358000Z,2026-02-15T18:44:35.711000Z,2026-02-15T17:08:14.756230Z,182,CPSEFESE,29,27,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fcc57c63799ae221e18f,665d92a608fef982937744df,APPROVED,Not Applicable,2026-02-15T17:05:13.103000Z,2026-02-15T17:08:23.767000Z,2026-02-15T18:44:35.997000Z,2026-02-15T17:08:24.135476Z,191,CPSEFESE,6064,51,Male,White,United States,United States,United States,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fcc5e80240a4a38cb410,6728ebe529ec0497518945c6,APPROVED,Not Applicable,2026-02-15T17:05:18.143000Z,2026-02-15T17:08:58.992000Z,2026-02-15T18:43:16.661000Z,2026-02-15T17:08:59.452610Z,221,CPSEFESE,349,31,Female,Other,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fcc612bfe10aa6c0b4d2,666f1b4438a4b9146bfbb767,APPROVED,Not Applicable,2026-02-15T17:05:16.979000Z,2026-02-15T17:11:02.288000Z,2026-02-15T18:43:16.905000Z,2026-02-15T17:11:02.692002Z,346,CPSEFESE,2281,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time,Pass,N/A,N/A,N/A,N/A,N/A
6991fcc6c0a3af240f2f47ac,5ce5a99c0af4f10015c5b6cf,APPROVED,Not Applicable,2026-02-15T17:05:15.218000Z,2026-02-15T17:08:57.866000Z,2026-02-15T18:43:17.150000Z,2026-02-15T17:08:58.680229Z,223,CPSEFESE,1948,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcc6e0b35f50887b40a9,69548bee05f2522a60d8fdbe,APPROVED,Not Applicable,2026-02-15T17:05:18.566000Z,2026-02-15T17:09:46.830000Z,2026-02-15T18:44:36.275000Z,2026-02-15T17:09:47.246114Z,269,CPSEFESE,358,36,Male,White,United States,United States,United States,English,Yes,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fcc7b7f5c1e440a16576,67a4fd5439e7b8f92c7b6ec7,APPROVED,Not Applicable,2026-02-15T17:05:18.195000Z,2026-02-15T17:18:42.853000Z,2026-02-15T18:44:36.549000Z,2026-02-15T17:18:43.728883Z,805,CPSEFESE,2189,36,Male,Black,Nigeria,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,Pass,N/A,Pass,Pass
6991fcc94f4bf9c15d425269,67858fffbdfd020464712859,APPROVED,Not Applicable,2026-02-15T17:05:19.145000Z,2026-02-15T17:09:38.502000Z,2026-02-15T18:44:36.808000Z,2026-02-15T17:09:38.979841Z,260,CPSEFESE,4622,64,Male,White,Canada,United States,United States,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fcc99fce8bac9fce47c9,5f66893ee1a5b726ff88b66f,APPROVED,Not Applicable,2026-02-15T17:07:32.661000Z,2026-02-15T17:20:22.884000Z,2026-02-15T18:44:37.124000Z,2026-02-15T17:20:23.314439Z,771,CPSEFESE,6607,45,Male,Asian,Philippines,United States,United States,English,DATA_EXPIRED,Part-Time,N/A,N/A,Pass,N/A,N/A,N/A
6991fccb7cce87600e249421,69862b7bfb94cdda05b29fdc,APPROVED,Not Applicable,2026-02-15T17:05:19.537000Z,2026-02-15T17:07:47.730000Z,2026-02-15T18:44:37.412000Z,2026-02-15T17:07:48.140541Z,149,CPSEFESE,41,37,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fccd3c387d99df77cb85,6612dd63ac583a46f80a2d2b,APPROVED,Not Applicable,2026-02-15T17:05:22.936000Z,2026-02-15T17:10:47.616000Z,2026-02-15T18:43:17.394000Z,2026-02-15T17:10:48.023919Z,325,CPSEFESE,526,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,N/A,N/A,N/A,Pass,Pass,N/A
6991fccdc3c1d78c7dd6d924,6925c3f47cd4ad8c043ee3cb,APPROVED,Not Applicable,2026-02-15T17:05:20.522000Z,2026-02-15T17:09:30.074000Z,2026-02-15T18:44:37.671000Z,2026-02-15T17:09:30.494870Z,250,CPSEFESE,840,38,Male,White,United States,United States,DATA_EXPIRED,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fccef7e3997b7a7ae038,6150792b260ce6cdd47941c9,APPROVED,Not Applicable,2026-02-15T17:05:25.632000Z,2026-02-15T17:08:18.843000Z,2026-02-15T18:44:37.913000Z,2026-02-15T17:08:19.375023Z,174,CPSEFESE,3068,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fccfd47a35fcfcce1269,672413541a4832a40147dec7,APPROVED,Not Applicable,2026-02-15T17:05:35.669000Z,2026-02-15T17:12:51.573000Z,2026-02-15T18:43:17.732000Z,2026-02-15T17:12:51.973876Z,436,CPSEFESE,1021,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcd36fe74e2a7df3b21a,6942e989152008bf93718f0e,APPROVED,Not Applicable,2026-02-15T17:05:27Z,2026-02-15T17:13:21.573000Z,2026-02-15T18:43:18.137000Z,2026-02-15T17:13:21.941819Z,475,CPSEFESE,490,30,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcd3f851a16926400755,66b260c888f10ca814891d8e,APPROVED,Not Applicable,2026-02-15T17:05:25.984000Z,2026-02-15T17:10:00.669000Z,2026-02-15T18:43:18.454000Z,2026-02-15T17:10:01.104548Z,275,CPSEFESE,157,27,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcd41810fbed61ffd934,696947cda3c439b21de3df18,APPROVED,Not Applicable,2026-02-15T17:05:30.525000Z,2026-02-15T17:09:11.677000Z,2026-02-15T18:43:18.769000Z,2026-02-15T17:09:12.046946Z,222,CPSEFESE,277,34,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcd4d48ff8b819b4d320,558f226dfdf99b6ebd36218a,APPROVED,Not Applicable,2026-02-15T17:12:54.708000Z,2026-02-15T17:17:39.778000Z,2026-02-15T18:44:38.151000Z,2026-02-15T17:17:40.227276Z,286,CPSEFESE,1426,46,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fcd4f7e3997b7a7ae03b,671d39090c9e2ad9ec75a03c,APPROVED,Not Applicable,2026-02-15T17:05:28.932000Z,2026-02-15T17:11:09.056000Z,2026-02-15T18:43:19.020000Z,2026-02-15T17:11:09.462260Z,341,CPSEFESE,2281,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,Pass,N/A,Pass,N/A
6991fcd54de1a0e529603192,5cb5e6927a92c500015c0de1,APPROVED,Not Applicable,2026-02-15T17:05:30.844000Z,2026-02-15T17:09:28.374000Z,2026-02-15T18:43:19.990000Z,2026-02-15T17:09:28.812889Z,238,CPSEFESE,9964,44,Female,White,United States,United States,Norway,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fcd6535f9f066ca39c95,66558ce8a1a2cbf68fdbab18,APPROVED,Not Applicable,2026-02-15T17:05:30.577000Z,2026-02-15T17:10:34.133000Z,2026-02-15T18:44:38.401000Z,2026-02-15T17:10:34.598432Z,304,CPSEFESE,2388,36,Male,Asian,Philippines,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,N/A,N/A,N/A,Pass,N/A
6991fcd6812a3db656b507cc,696a87c6985da308a9f2829c,APPROVED,Not Applicable,2026-02-15T17:05:29.065000Z,2026-02-15T17:08:54.925000Z,2026-02-15T18:44:38.640000Z,2026-02-15T17:08:55.354009Z,206,CPSEFESE,177,36,Male,White,France,United Kingdom,France,French,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fcd7b2f99df7dd81162a,66c0d9ef3c9b1d596446f813,APPROVED,Not Applicable,2026-02-15T17:05:32.931000Z,2026-02-15T17:07:12.071000Z,2026-02-15T18:44:38.881000Z,2026-02-15T17:07:12.459083Z,100,CPSEFESE,3561,43,Male,Asian,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fcd9dc424445e2743e45,6785b2451b46b57b6bcbd509,APPROVED,Not Applicable,2026-02-15T17:05:34.426000Z,2026-02-15T17:10:06.448000Z,2026-02-15T18:43:20.372000Z,2026-02-15T17:10:06.842492Z,273,CPSEFESE,601,46,Female,Mixed,Costa Rica,United States,United States,English,No,Unemployed (and job seeking),Pass,N/A,N/A,N/A,Pass,N/A
6991fcd9f763faa0b5045af2,660a6b953836d16312814993,APPROVED,Not Applicable,2026-02-15T17:05:33.521000Z,2026-02-15T17:09:59.436000Z,2026-02-15T18:44:39.124000Z,2026-02-15T17:09:59.843584Z,266,CPSEFESE,4118,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcda037341f3d1b92663,61120fb731c4f2690e58b6cc,APPROVED,Not Applicable,2026-02-15T17:05:33.498000Z,2026-02-15T17:07:46.226000Z,2026-02-15T18:44:39.352000Z,2026-02-15T17:07:46.637150Z,133,CPSEFESE,250,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Pass,N/A,N/A,N/A,Pass,N/A
6991fcdd8acee402d58a5116,61086c714ebfaefbb62531b2,APPROVED,Not Applicable,2026-02-15T17:05:38.017000Z,2026-02-15T17:11:26.088000Z,2026-02-15T18:43:20.696000Z,2026-02-15T17:11:26.783482Z,349,CPSEFESE,2543,25,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fcdeadb72b1e64889bde,698cee68ca4bbd8890d44d38,APPROVED,Not Applicable,2026-02-15T17:05:41.112000Z,2026-02-15T17:11:19.644000Z,2026-02-15T18:43:21.028000Z,2026-02-15T17:11:20.077877Z,339,CPSEFESE,21,25,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fcdec0a3af240f2f47c2,677ec71e9bd4b089a9a02585,APPROVED,Not Applicable,2026-02-15T17:05:39.143000Z,2026-02-15T17:09:33.934000Z,2026-02-15T18:43:21.359000Z,2026-02-15T17:09:34.968129Z,235,CPSEFESE,1115,54,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,Pass,N/A,N/A
6991fcdf6bc52c1f1554fbac,62878aaca0be0ca1e7a3e553,APPROVED,Not Applicable,2026-02-15T17:05:42.464000Z,2026-02-15T17:25:36.165000Z,2026-02-15T18:43:21.604000Z,2026-02-15T17:25:36.574479Z,1194,CPSEFESE,2194,50,Female,White,United States,United States,United States,English,No,Part-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fce35a5a5dc1b667622d,5a2ddcfde1a26800016bbe2c,APPROVED,Not Applicable,2026-02-15T17:05:43.885000Z,2026-02-15T17:11:44.354000Z,2026-02-15T18:43:21.850000Z,2026-02-15T17:11:44.730392Z,361,CPSEFESE,3539,51,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,N/A,Pass,Pass,N/A
6991fce4f62d67ce19400e59,648372339f2307df269b2851,APPROVED,Not Applicable,2026-02-15T17:05:47.292000Z,2026-02-15T17:10:28.801000Z,2026-02-15T18:43:22.088000Z,2026-02-15T17:10:29.242243Z,282,CPSEFESE,99,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fce61810fbed61ffd939,6430c599f0887cb443f8da9a,APPROVED,Not Applicable,2026-02-15T17:05:46.589000Z,2026-02-15T17:08:26.466000Z,2026-02-15T18:44:39.589000Z,2026-02-15T17:08:26.901148Z,160,CPSEFESE,5365,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,N/A,Pass,Pass,N/A
6991fce7c41bdf491ec02f64,56f7e6ee35c4760006278ee0,APPROVED,Not Applicable,2026-02-15T17:05:49.294000Z,2026-02-15T17:08:14.935000Z,2026-02-15T18:43:22.313000Z,2026-02-15T17:08:15.791421Z,146,CPSEFESE,2381,49,Female,White,Poland,United Kingdom,Poland,English,No,Full-Time,Pass,N/A,N/A,N/A,N/A,N/A
6991fce8f62d67ce19400e5b,66b3e1a7d4c519830e80bba1,APPROVED,Not Applicable,2026-02-15T17:05:48.613000Z,2026-02-15T17:08:22.841000Z,2026-02-15T18:44:39.822000Z,2026-02-15T17:08:23.298935Z,155,CPSEFESE,4630,33,Male,Asian,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,N/A,N/A
6991fce98e5be003b35f01fe,65a7027c88eae2b9a68ae596,APPROVED,Not Applicable,2026-02-15T17:06:17.683000Z,2026-02-15T17:39:36.799000Z,2026-02-15T18:43:22.556000Z,2026-02-15T17:39:37.594989Z,2000,CPSEFESE,11038,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,N/A,N/A,N/A,Pass,N/A
6991fce9bd3a4a6a8f1abae3,605363bb60479c6e682fa925,APPROVED,Not Applicable,2026-02-15T17:05:48.649000Z,2026-02-15T17:08:08.295000Z,2026-02-15T18:43:22.822000Z,2026-02-15T17:08:08.712924Z,140,CPSEFESE,1214,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fceaad47ceb9001bc3dc,66551af976effabe847b670e,APPROVED,Not Applicable,2026-02-15T17:05:48.965000Z,2026-02-15T17:09:39.944000Z,2026-02-15T18:44:40.082000Z,2026-02-15T17:09:40.349700Z,231,CPSEFESE,549,36,Male,Mixed,United States,United States,United States,English,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fcec380a16c5cc79010b,646346fe4c7507b84b11a28a,APPROVED,Not Applicable,2026-02-15T17:09:02.918000Z,2026-02-15T17:16:42.258000Z,2026-02-15T18:44:40.333000Z,2026-02-15T17:16:42.664986Z,460,CPSEFESE,4316,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,Pass,N/A,N/A
6991fcecf763faa0b5045af8,614becce61f2753af92727bb,APPROVED,Not Applicable,2026-02-15T17:05:52.409000Z,2026-02-15T17:16:10.346000Z,2026-02-15T18:44:40.558000Z,2026-02-15T17:16:10.734416Z,618,CPSEFESE,6727,43,Male,Other,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fcef91a178a2ec8e16c4,5f8aa207fb62d0000838847c,APPROVED,Not Applicable,2026-02-15T17:09:59.324000Z,2026-02-15T17:17:26.514000Z,2026-02-15T18:44:40.814000Z,2026-02-15T17:17:26.929795Z,448,CPSEFESE,1572,49,Male,White,United Kingdom,United Kingdom,United Kingdom,Greek,No,Other,Pass,N/A,N/A,N/A,Pass,N/A
6991fcf029f07693cdfb2d88,5e3f778e91be661ca60e3540,APPROVED,Not Applicable,2026-02-15T17:05:57.785000Z,2026-02-15T17:11:48.424000Z,2026-02-15T18:44:41.056000Z,2026-02-15T17:11:48.841536Z,351,CPSEFESE,7865,35,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,Pass,N/A,Pass,N/A
6991fcf0d82583c3a857475d,5d869d0f2393700001ef8039,APPROVED,Not Applicable,2026-02-15T17:05:54.737000Z,2026-02-15T17:08:35.472000Z,2026-02-15T18:44:41.334000Z,2026-02-15T17:08:35.898028Z,161,CPSEFESE,416,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fcf1cb25989c5c8a1b89,691f1c963ab988379a94b975,APPROVED,Not Applicable,2026-02-15T17:05:56.465000Z,2026-02-15T17:09:32.741000Z,2026-02-15T18:44:41.681000Z,2026-02-15T17:09:33.120222Z,217,CPSEFESE,1170,48,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,Pass,N/A,N/A
6991fcf3380a16c5cc79010e,6559e8fcb4e07db3db4e2165,APPROVED,Not Applicable,2026-02-15T17:05:59.916000Z,2026-02-15T17:11:12.500000Z,2026-02-15T18:44:41.976000Z,2026-02-15T17:11:12.969914Z,313,CPSEFESE,967,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,Pass,N/A,N/A,Pass,N/A
6991fcf36e4b934c6e225f42,60a2c2ea04fc6b2de2f14da9,APPROVED,Not Applicable,2026-02-15T17:05:59.323000Z,2026-02-15T17:11:03.564000Z,2026-02-15T18:43:23.054000Z,2026-02-15T17:11:04.122636Z,305,CPSEFESE,3579,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,Pass,N/A,Pass,N/A
6991fcf43c387d99df77cb91,606cf604adbb6982bb382881,APPROVED,Not Applicable,2026-02-15T17:06:01.957000Z,2026-02-15T17:12:45.923000Z,2026-02-15T18:44:42.209000Z,2026-02-15T17:12:46.319541Z,404,CPSEFESE,10335,40,Male,White,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fcf5e0b35f50887b40b5,5c03e86d55555b0001caf233,APPROVED,Not Applicable,2026-02-15T17:06:00.221000Z,2026-02-15T17:09:59.232000Z,2026-02-15T18:44:42.468000Z,2026-02-15T17:09:59.669737Z,240,CPSEFESE,314,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,Pass,N/A,N/A,Pass,N/A
6991fcf7a6e8210fc9e8e88d,5beca802fcb5fe0001259b62,APPROVED,Not Applicable,2026-02-15T17:06:06.855000Z,2026-02-15T17:10:18.456000Z,2026-02-15T18:43:23.310000Z,2026-02-15T17:10:18.841161Z,252,CPSEFESE,4509,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,N/A,Pass,Pass,N/A
